No,Destination Name,Address,Subdistrict,Regency,Latitude,Longitude,Category 1,Category 2 ,Category 3,Rating,Google Reviews (Count),Source,Child Entry,Adults Entry,Normal Hotel Price
652,Ananda Ubud Resort,"Jl. Raya Sanggingan, Kedewatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",Ubud,Gianyar,-8.4962554,115.2531654,Stays,Standard Hotel,Countryside Villa,4.5,449,https://maps.google.com/?cid=10568823207124491697,,,"Rp1,219,500"
653,Made Giri Homestay,"Jl. Pungutan No.8a, Sanur, Denpasar Selatan, Kota Denpasar, Bali 80228, Indonesia",Denpasar Selatan,Denpasar,-8.6859224,115.2605027,Stays,Budget Hotel,City Hotel,4.3,34,https://maps.google.com/?cid=1698334994910950659,,,"Rp240,963"
654,Gayatri Bungalows Nusa Penida,"Jl. Batumulapan, Nusa, Penida, Kabupaten Klungkung, Bali 80771, Indonesia",Nusa Penida,Klungkung,-8.6921008,115.5794267,Stays,Budget Hotel,Villa,4.4,67,https://maps.google.com/?cid=14999761477291290301,,,"Rp431,100"
655,Sea Breeze Candidasa Bali,"Pantai Mendira, Banjar Mendira, Desa Sengkidu, Manggis, Sengkidu, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",Karangasem,Karangasem,-8.5043274,115.5440395,Stays,Premium Hotel,Mountainview Villa,4.6,379,https://maps.google.com/?cid=16779262903687711591,,,"Rp3,040,000"
656,The Paica,"Jl. Wy Gebyag No.16, Dalung, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.6343436,115.1725514,Stays,Budget Hotel,City Hotel,4.2,203,https://maps.google.com/?cid=12611582626935160450,,,"Rp427,500"
657,Palm Beach Hotel Bali,"Jl. Jenggala Jl. Pantai Banjar Segara No.1, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.7345906,115.1642971,Stays,Budget Hotel,City Hotel,3.9,1419,https://maps.google.com/?cid=5508517545674698248,,,"Rp425,000"
658,The Rani Garden Bed & Breakfast,"Jl. Pulau Moyo IV No.2, Pedungan, Denpasar Selatan, Kota Denpasar, Bali 80222, Indonesia",Denpasar Selatan,Denpasar,-8.6984485,115.2115984,Stays,Standard Hotel,City Hotel,4.2,220,https://maps.google.com/?cid=1064309974828180806,,,"Rp652,500"
659,Three Brothers Bungalows and Villas,"Jl. Raya Legian, Tengah, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.7040973,115.1696828,Stays,Standard Hotel,Villa,4.1,323,https://maps.google.com/?cid=7764644532462386097,,,"Rp1,260,000"
660,Di Uma Residence Hotel & Dormitory,"Jl. Tukad Badung XVI No.1001, Renon, Denpasar Selatan, Kota Denpasar, Bali 80226, Indonesia",Denpasar Selatan,Denpasar,-8.691654,115.2360816,Stays,Budget Hotel,City Hotel,4,295,https://maps.google.com/?cid=5076799640427582406,,,"Rp101,204"
661,The VinHill Studio Bali Apartment,"Jl. Tukad Badung IX No.3, Renon, Denpasar Selatan, Kota Denpasar, Bali 80234, Indonesia",Denpasar Selatan,Denpasar,-8.6823818,115.2385473,Stays,Budget Hotel,City Hotel,4,71,https://maps.google.com/?cid=15641709948856913521,,,"Rp400,000"
662,OYO 3190 Pondok Putra Bersaudara,"Jl. Tukad Badung XV No.10B, Renon, Denpasar Selatan, Kota Denpasar, Bali 80226, Indonesia",Denpasar Selatan,Denpasar,-8.688311,115.2389827,Stays,Budget Hotel,City Hotel,3.6,89,https://maps.google.com/?cid=8008809895255821591,,,"Rp143,638"
663,Tanah Penida Bungalow,"Br. Adegan Kangin, Dusun Adegan, Ped, Kec. Nusa Penida, Kabupaten Klungkung, Bali 80771, Indonesia",Nusa Penida,Klungkung,-8.6939702,115.5061646,Stays,Budget Hotel,Villa,4.9,31,https://maps.google.com/?cid=9560999285177485587,,,"Rp237,500"
664,OYO 90302 Wisma Damai,"Jl. Tukad Banyu Sari No.8, Dauh Puri Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80113, Indonesia",Denpasar Barat,Denpasar,-8.6772634,115.2168214,Stays,Budget Hotel,City Hotel,3.7,63,https://maps.google.com/?cid=10718571412086279599,,,"Rp156,801"
665,AB Kuta Hotel,"Ab Hotel Kuta, Jl. Bakung Sari, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.7246691,115.1735616,Stays,Standard Hotel,City Hotel,4,20,https://maps.google.com/?q=Ab+Hotel+Kuta&ftid=0x2dd246a4dba1c31f:0x3e091f0776e0fac4,,,"Rp569,600"
666,Budhi Kuta Beach Inn,"Kuta, Badung, Bali, Indonesia",Kuta,Badung,-8.72242,115.172849,Stays,Budget Hotel,City Hotel,3.5,101,https://maps.google.com/?cid=17671626024970207947,,,"Rp190,000"
667,Khalisha Villa Medewi,"Gg. Villa Khalisha, Yeh Sumbul, Kec. Mendoyo, Kabupaten Jembrana, Bali, Indonesia",Mendoyo,Jembrana,-8.4099265,114.7982693,Stays,Budget Hotel,Villa,4.3,56,https://maps.google.com/?cid=16386466326302446894,,,"Rp456,000"
668,Balangan Inn,"Jl. Pantai Balangan, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",Kuta Selatan,Badung,-8.806113,115.140731,Stays,Budget Hotel,City Hotel,4.3,136,https://maps.google.com/?cid=18135185263188256930,,,"Rp190,000"
669,The Janan Villa,"Lingkungan,sindu klod, Jl. Pungutan No.48, Sanur, Denpasar Selatan, Kota Denpasar, Bali 80228, Indonesia",Denpasar Selatan,Denpasar,-8.6912889,115.2596893,Stays,Standard Hotel,Villa,4.4,260,https://maps.google.com/?cid=10461313052385903711,,,"Rp800,001"
670,The Payogan Villa Resort & Spa,"Jl. Cocoa II No.77, Kedewatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",Ubud,Gianyar,-8.474995,115.2515883,Stays,Premium Hotel,Countryside Villa,4.3,860,https://maps.google.com/?cid=5920826660707789004,,,"Rp4,230,000"
671,Puri Sunset Homestay,"Jl. Raya, Munduk, Kec. Banjar, Kabupaten Buleleng, Bali 81152, Indonesia",Banjar,Buleleng,-8.2597894,115.0715866,Stays,Budget Hotel,Mountainview Villa,4.4,83,https://maps.google.com/?cid=17064878609906635525,,,"Rp380,000"
672,Awan Bali House,"Jl. Hanoman No.11, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",Ubud,Gianyar,-8.5095432,115.2648201,Stays,Standard Hotel,Countryside Villa,4.5,70,https://maps.google.com/?cid=17760862999778225548,,,"Rp540,000"
673,Coliving Bali Sweet Home Kost Lengkap di Tabanan Kota,"Gg. II, Delod Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82121, Indonesia",Tabanan,Tabanan,-8.542028,115.1343923,Stays,Budget Hotel,City Hotel,4.9,301,https://maps.google.com/?cid=1149997783227835224,,,"Rp110,400"
674,Purana Boutique Resort,"Br.Kumbuh, Jl. Cempaka, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",Ubud,Gianyar,-8.5337281,115.2664215,Stays,Premium Hotel,Countryside Villa,4.8,354,https://maps.google.com/?cid=1632383800452543535,,,"Rp1,500,000"
675,Hotel Kumala Pantai,"Jl. Werkudara, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.6990276,115.1653919,Stays,Standard Hotel,City Hotel,4.6,476,https://maps.google.com/?cid=6033739354908611198,,,"Rp1,457,592"
676,Klumpu Bali Resort,"Jl. Kesari No.16B, Sanur, Denpasar Selatan, Kota Denpasar, Bali 80228, Indonesia",Denpasar Selatan,Denpasar,-8.697931,115.2612244,Stays,Premium Hotel,Villa,4.9,337,https://maps.google.com/?cid=9955068186288753914,,,"Rp2,719,702"
677,Kali Unda Cottage,"Jl. Diponegoro No.153, Paksebali, Kec. Dawan, Kabupaten Klungkung, Bali 80761, Indonesia",Dawan,Klungkung,-8.5335246,115.4116834,Stays,Budget Hotel,Villa,4.5,302,https://maps.google.com/?cid=17860541114066647555,,,"Rp400,000"
678,Svarna Hotel Sanur,"Jl. Danau Tamblingan No.50, Sanur, Denpasar Selatan, Kota Denpasar, Bali 80228, Indonesia",Denpasar Selatan,Denpasar,-8.6868793,115.2625076,Stays,Budget Hotel,City Hotel,4.1,83,https://maps.google.com/?cid=11385525009156278357,,,"Rp420,000"
679,Ubud Padi Villas,"Jl. Pura Ulun Carik, No 4 , Banjar, Jl. Raya Lungsiakan, Kedewatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",Ubud,Gianyar,-8.488012,115.2480332,Stays,Premium Hotel,Countryside Villa,4.8,878,https://maps.google.com/?cid=13489860233556855673,,,"Rp3,872,000"
680,OYO 3307 Ayudia Residence,"Jl. Ahmad Yani Utara No.288, Peguyangan, Kec. Denpasar Utara, Kota Denpasar, Bali 80115, Indonesia",Denpasar Utara,Denpasar,-8.6205057,115.2101059,Stays,Budget Hotel,City Hotel,3.9,54,https://maps.google.com/?cid=3408069631404983618,,,"Rp270,045"
681,Jungut Guest House,"Ubud, Gianyar, Bali 80571, Indonesia",Ubud,Gianyar,-8.5072572,115.2612373,Stays,Budget Hotel,Countryside Villa,3.8,41,https://maps.google.com/?cid=10876127801374082384,,,"Rp259,258"
682,Kuta Sari House,"Jl. Bunisari No.14, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.7232727,115.1754586,Stays,Budget Hotel,City Hotel,3.9,264,https://maps.google.com/?cid=13390846787745775197,,,"Rp450,000"
683,Serela Kuta by KAGUM Hotels,"Jalan Raya Kuta No. 42 XX, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.709433,115.180984,Stays,Budget Hotel,City Hotel,3.6,753,https://maps.google.com/?cid=8939957464940352400,,,"Rp355,500"
684,SEAHOUSE BALI INDAH BEACH INN,"Kuta, Badung, Bali 80361, Indonesia",Kuta,Badung,-8.7161433,115.1723809,Stays,Budget Hotel,City Hotel,4.5,250,https://maps.google.com/?cid=1264306471232512921,,,"Rp450,000"
685,Argasoka Bungalows,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",Ubud,Gianyar,-8.515892,115.2599655,Stays,Budget Hotel,Countryside Hotel,4,131,https://maps.google.com/?cid=16891895453505485218,,,"Rp316,667"
686,Argasoka Bungalows,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",Ubud,Gianyar,-8.515892,115.2599655,Stays,Budget Hotel,Countryside Hotel,4,131,https://maps.google.com/?cid=16891895453505485218,,,"Rp316,667"
688,Kawi Resort By Pramana,"Br. Bukit, Tampaksiring, Jalan Doktor Ir. Soekarno, Sanding, Kec. Tampaksiring, Kabupaten Gianyar, Bali 80552, Indonesia",Tampaksiring,Gianyar,-8.4476705,115.3097781,Stays,Standard Hotel,Countryside Hotel,4.6,425,https://maps.google.com/?cid=3865484634049500907,,,"Rp1,056,900"
689,Guesthouse 999,"Jl. Gn. Tangkuban Perahu No.999, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",Kuta Utara,Badung,-8.6748274,115.1726671,Stays,Budget Hotel,City Hotel,4.1,20,https://maps.google.com/?cid=6569521822908739865,,,"Rp253,333"
690,Umah Hijau Tabanan,"Gg. I No.7A, Delod Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82113, Indonesia",Tabanan,Tabanan,-8.53851,115.1328899,Stays,Budget Hotel,City Hotel,4.6,90,https://maps.google.com/?cid=8918067969924052830,,,"Rp238,110"
691,Vista Penginapan Tabanan,"Tabanan, Tabanan, Bali, Indonesia",Tabanan,Tabanan,-8.5357021,115.1130263,Stays,Budget Hotel,City Hotel,4.1,234,https://maps.google.com/?cid=1108996510562277970,,,"Rp368,000"
692,Puri Karang Besakih,"Jalan Raya Besakih, JC9W+932, Besakih, Tirtagangga, Besakih, Kec. Rendang, Kabupaten Karangasem, Bali 80863, Indonesia",Rendang,Karangasem,-8.3816069,115.4451352,Stays,Standard Hotel,Mountainview Villa,4.5,88,https://maps.google.com/?cid=12169891935543619246,,,"Rp699,999"
693,The Sintesa Residence Jimbaran,"Jl. Kencana No.1, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",Kuta Selatan,Badung,-8.790739,115.158998,Stays,Premium Hotel,City Hotel,4.3,787,https://maps.google.com/?cid=11398126049663171941,,,"Rp4,664,901"
694,Dimpil Homestay,"Jl. Arjuna, Pemuteran, Kec. Gerokgak, Kabupaten Buleleng, Bali 81155, Indonesia",Gerokgak,Buleleng,-8.1469654,114.6544459,Stays,Budget Hotel,City Hotel,4.6,169,https://maps.google.com/?cid=10167615833875107415,,,"Rp251,988"
695,Sri Phala Resort & Villa,"Jl. Bypass Ngurah Rai No.35, Sanur Kaja, Denpasar Selatan, Kota Denpasar, Bali 80227, Indonesia",Denpasar Selatan,Denpasar,-8.6736148,115.2596015,Stays,Standard Hotel,Villa,4.4,528,https://maps.google.com/?cid=2363978863589404942,,,"Rp1,033,975"
696,AL Dewi Sri Villas - Nusa Penida,"Batununggul, Nusa Penida, Klungkung, Bali 80771, Indonesia",Nusa Penida,Klungkung,-8.6805293,115.5740197,Stays,Budget Hotel,City Hotel,4.5,30,https://maps.google.com/?cid=9476538667537448756,,,"Rp450,000"
697,Aashaya Jasri Resort,"Jl. Pantai Jasri, Amlapura, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80813, Indonesia",Karangasem,Karangasem,-8.4787182,115.6214567,Stays,Standard Hotel,Countryside Resort,4.4,104,https://maps.google.com/?cid=14024182633245475298,,,"Rp1,066,666"
698,Bumi Ayu Bungalows - CHSE Certified,"Jl. Bumi Ayu No.8X, Sanur, Denpasar Selatan, Kota Denpasar, Bali 80225, Indonesia",Denpasar Selatan,Denpasar,-8.6895017,115.2615541,Stays,Standard Hotel,City Hotel,4.3,295,https://maps.google.com/?cid=9228585447811196611,,,"Rp565,020"
699,Sri Ratih Ubud,"Jl. Campuhan 1, Penestanan Kelod, Ubud, Sayan, Ubud, Bali, 80572, Indonesia",Ubud,Gianyar,-8.5065232,115.2539543,Stays,Premium Hotel,Countryside Villa,4.7,445,https://maps.google.com/?cid=1456456879088327958,,,"Rp3,542,232"
700,L'amore Hotel Seminyak,"Jalan Gunung Atena No.19, Padangsambian Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80361, Indonesia",Denpasar Barat,Denpasar,-8.6833296,115.1764265,Stays,Standard Hotel,City Hotel,4.1,356,https://maps.google.com/?cid=8647006807487614354,,,"Rp666,665"
701,New Asta Graha,"Jl. Pengeracikan No.8G, Kedonganan, Denpasar, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.762987,115.1740666,Stays,Budget Hotel,City Hotel,4,222,https://maps.google.com/?cid=8311320335783180716,,,"Rp380,000"
702,Keramas Sacred River Village,"Jl. Selukat, Keramas, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581, Indonesia",Blahbatuh,Gianyar,-8.5865936,115.3299713,Stays,Standard Hotel,Countryside Villa,4.7,204,https://maps.google.com/?cid=16115229531169332406,,,"Rp742,500"
703,Hotel Puri Bali,"Jl. Mawar, Desa Kalibukbuk, Anturan, Buleleng, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",Buleleng,Buleleng,-8.1597463,115.0271586,Stays,Budget Hotel,City Hotel,4.2,400,https://maps.google.com/?cid=2543286827855909034,,,"Rp246,667"
704,Sang Tirta Farm Living Resort,"peselatan desa Belulang, Mengesta, Kec. Penebel, Kabupaten Tabanan, Bali 80152, Indonesia",Penebel,Tabanan,-8.3915227,115.1359082,Stays,Standard Hotel,Countryside Resort,4.2,51,https://maps.google.com/?cid=5920897384051150671,,,"Rp506,667"
705,Kusuma House,"Jl Raya Kuta Gg Sehati No 2, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.7137061,115.1821396,Stays,Budget Hotel,City Hotel,4.3,90,https://maps.google.com/?cid=11055915828270204379,,,"Rp200,933"
706,Indigo Blue Ceningan,"Jl. Nusa Ceningan, Nusa Ceningan, Kec. Nusa Penida, Kabupaten Klungkung, Bali 82218, Indonesia",Nusa Penida,Klungkung,-8.7001741,115.4435627,Stays,Standard Hotel,Beachside Hotel,4.7,42,https://maps.google.com/?cid=18410944469415654351,,,"Rp1,066,667"
707,Muaya Villa,"Jl. Jepun No.1 Blok C, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",Kuta Selatan,Badung,-8.7973146,115.1492691,Stays,Standard Hotel,Villa,4.6,101,https://maps.google.com/?cid=1619040622856292356,,,"Rp1,200,000"
708,The Legian 777,"Jl. Patimura No.49, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.712085,115.1731902,Stays,Budget Hotel,City Hotel,3.9,114,https://maps.google.com/?cid=4313414077567490658,,,"Rp194,793"
709,City Garden Bali Dwipa Hotel,"Gang Poppies, Jl. Benesari, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.7161828,115.17253,Stays,Budget Hotel,City Hotel,4.2,301,https://maps.google.com/?cid=5511279329685469021,,,"Rp361,932"
710,Chillhouse Lembongan Homestay,"Dusun Kelod 1, Desa Jungutbatu, Nusa Penida, Jungutbatu, Kec. Nusa Penida, Kabupaten Klungkung, Bali 80771, Indonesia",Nusa Penida,Klungkung,-8.6743624,115.449023,Stays,Budget Hotel,City Hotel,4.9,101,https://maps.google.com/?cid=11484773863722030972,,,"Rp220,002"
711,Simona Hotel Canggu,"Banjar Silayukti, Jl. Raya Canggu No.69 X, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",Kuta Utara,Badung,-8.6464203,115.1669037,Stays,Budget Hotel,City Hotel,3.1,408,https://maps.google.com/?cid=7780115427284396464,,,"Rp197,089"
712,Kahayana Suites,"Jl. A.A. Gede Rai, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",Ubud,Gianyar,-8.5565928,115.2619638,Stays,Standard Hotel,Countryside Hotel,4.7,135,https://maps.google.com/?cid=13397084197813865343,,,"Rp1,157,000"
713,Villa JJ and Spa Ubud,"Jl. Raya Petulu, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali, Indonesia",Ubud,Gianyar,-8.4701833,115.2747761,Stays,Standard Hotel,Countryside Villa,4.3,33,https://maps.google.com/?cid=5076178988533505349,,,"Rp530,909"
714,Sahaja Sawah Resort,"Tegal Mengkeb, Selemadeg Timur, Tabanan, Bali 82162, Indonesia",Selemadeg Timur,Tabanan,-8.5348228,115.0296011,Stays,Premium Hotel,Countryside Resort,4.6,339,https://maps.google.com/?cid=2632608458706584456,,,"Rp2,261,000"
715,Ubud Glassy Villas by Pramana Villas,"Ubud, Gianyar, Bali, Indonesia",Ubud,Gianyar,-8.5321823,115.2655757,Stays,Standard Hotel,Countryside Villa,4.6,41,https://maps.google.com/?cid=690257640581065542,,,"Rp1,186,823"
716,Kubu Benoa Guest House,"Jl. Pratama Gg. Guntur No.3, Nusadua Bali, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",Kuta Selatan,Badung,-8.775048,115.2213485,Stays,Standard Hotel,City Hotel,4.8,72,https://maps.google.com/?cid=6468464670453630082,,,"Rp600,000"
717,Bagus Agro Pelaga,"Jl. Raya Pura Pucak Mangu, Pelaga, Kec. Petang, Kabupaten Badung, Bali 80353, Indonesia",Petang,Badung,-8.2845269,115.2254609,Stays,Premium Hotel,Countryside Villa,4.4,392,https://maps.google.com/?cid=13405655070778850960,,,"Rp2,079,000"
718,Bali Royal Heritage Villas,"Jl. Beraban No.18, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",Kuta Utara,Badung,-8.677337,115.1634087,Stays,Standard Hotel,Villa,4.6,73,https://maps.google.com/?cid=18218565757683458302,,,"Rp900,000"
719,The Kutaya Guest House,"Jl. Dewi Sartika Gg. Satelit No.5, Tuban, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.7389695,115.1673844,Stays,Budget Hotel,City Hotel,4.4,396,https://maps.google.com/?cid=9213637678509865185,,,"Rp312,862"
720,Rama Beach Resort & Villas,"Jl. Jenggala No.31, Tuban, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.7366117,115.1648789,Stays,Premium Hotel,Villa,4.5,1553,https://maps.google.com/?cid=8259407569973093951,,,"Rp3,297,619"
721,Agung View Villa,"8F8P+C8W, Kampung Toyapakeh, Nusa Penida, Klungkung, Bali 80771, Indonesia",Nusa Penida,Klungkung,-8.6838907,115.4858351,Stays,Standard Hotel,Beachside Hotel,3.5,34,https://maps.google.com/?cid=12197365306401393731,,,"Rp850,000"
722,Ubud 18,"Jl. Sri Wedari No.18, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",Ubud,Gianyar,-8.5055058,115.265584,Stays,Budget Hotel,City Hotel,3,6,https://maps.google.com/?cid=8559431645548960150,,,"Rp240,000"
723,Taman Agung Hotel,"Jl. Danau Tamblingan No.166, Sanur, Denpasar Selatan, Kota Denpasar, Bali 80228, Indonesia",Denpasar Selatan,Denpasar,-8.6963951,115.2627595,Stays,Standard Hotel,City Hotel,4.1,196,https://maps.google.com/?cid=6018208540862856425,,,"Rp926,922"
724,OYO 1762 Hotel Astiti Graha Tanah Lot,"Jl. Tanah Lot No.264, Beraban, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",Kediri,Tabanan,-8.6154442,115.0951384,Stays,Budget Hotel,City Hotel,3.7,184,https://maps.google.com/?cid=4801826363901690526,,,"Rp179,485"
725,Jangkrik Homestay,"Jl. Hanoman No.60, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",Ubud,Gianyar,-8.5162438,115.263833,Stays,Budget Hotel,City Hotel,4.4,49,https://maps.google.com/?cid=14186505160922154624,,,"Rp226,667"
726,Rahayu Guest House Ubud,"Jl. Raya Tebongkang, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",Ubud,Gianyar,-8.5277383,115.2426344,Stays,Budget Hotel,Countryside Villa,4.8,89,https://maps.google.com/?cid=11464691780186147154,,,"Rp215,648"
727,Hotel Satriya Cottages,"Jl. Poppies Lane II, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.718516,115.1704774,Stays,Standard Hotel,City Hotel,4.3,457,https://maps.google.com/?cid=6376704784188821055,,,"Rp950,482"
728,Tamarind Beach Bungalow Lembongan,"Jungutbatu, Nusa Penida, Klungkung, Bali 80771, Indonesia",Nusa Penida,Klungkung,-8.6814158,115.4362712,Stays,Standard Hotel,Beachside Hotel,3.8,201,https://maps.google.com/?cid=11236715801660225792,,,"Rp540,000"
729,Dukuh Village Villas,"Banjar Dukuh, Kenderan, Kec. Tegallalang, Kabupaten Gianyar, Bali 80561, Indonesia",Tegallalang,Gianyar,-8.4604997,115.2810974,Stays,Standard Hotel,Countryside Villa,4.6,149,https://maps.google.com/?cid=11449060258232623152,,,"Rp730,800"
730,The Village of Angels,"Banjar Jl. Mendira, Sengkidu, Kec. Manggis, Kabupaten Karangasem, Bali 80871, Indonesia",Manggis,Karangasem,-8.5052977,115.5491881,Stays,Premium Hotel,Beachside Resort,4,90,https://maps.google.com/?cid=15107977591911755737,,,"Rp2,141,810"
731,Laguna Reef Hut Lembongan,"Desa Lembongan, Jungutbatu, Lembongan Island, Klungkung, Bali 80361, Indonesia",Nusa Penida,Klungkung,-8.6938424,115.4400115,Stays,Standard Hotel,Beachside Hotel,4.2,116,https://maps.google.com/?cid=232856187791252025,,,"Rp570,000"
732,Tropical Garden Inn,"Jln. Ped-buyuk Jl. Kutapang Kauh, Batununggul, Kec. Nusa Penida, Kabupaten Klungkung, Bali 80771, Indonesia",Nusa Penida,Klungkung,-8.6750916,115.5672207,Stays,Budget Hotel,City Hotel,4.1,84,https://maps.google.com/?cid=16872092315243984908,,,"Rp239,868"
733,Hotel Segara Agung,"Semawang, Jl. Duyung No.43, Sanur, Denpasar Selatan, Kota Denpasar, Bali, Indonesia",Denpasar Selatan,Denpasar,-8.7045606,115.2624664,Stays,Standard Hotel,City Hotel,4.3,181,https://maps.google.com/?cid=4959158722842544499,,,"Rp906,300"
734,Oki Taru Residence,"Jl. Bypass Ngurah Rai No.17, Tuban, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Kuta,Badung,-8.7408463,115.1804758,Stays,Standard Hotel,City Hotel,4.6,32,https://maps.google.com/?cid=3748048694969036017,,,"Rp500,000"
735,Hotel Singasari Seririt,"Jl. Gajah Mada No.61, Seririt, Buleleng, Kabupaten Buleleng, Bali 81153, Indonesia",Seririt,Buleleng,-8.1950238,114.9344453,Stays,Budget Hotel,City Hotel,3.9,189,https://maps.google.com/?cid=4439736673838728837,,,"Rp156,877"
